# http://api.metagenomics.anl.gov/1/matrix/function?id=mgm4664878.3&group_level=function&source=Subsystems&hit_type=single&result_type=abundance&evalue=1&identity=60&length=15&taxid=0
Taxon	Taxonomy	mgm4664878.3	
Taxon	Taxonomy	STER.005.xx.Mineral.x.x.20140618.join	
SS00001	RNA Metabolism;RNA processing and modification;16S_rRNA_modification_within_P_site_of_ribosome;BH2577 unknown conserved protein in B. subtilis	59	
SS00002	RNA Metabolism;RNA processing and modification;16S_rRNA_modification_within_P_site_of_ribosome;Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)	1454	
SS00003	RNA Metabolism;RNA processing and modification;16S_rRNA_modification_within_P_site_of_ribosome;Cell division protein FtsL	10	
SS00004	RNA Metabolism;RNA processing and modification;16S_rRNA_modification_within_P_site_of_ribosome;Cell division protein MraZ	145	
SS00006	RNA Metabolism;RNA processing and modification;16S_rRNA_modification_within_P_site_of_ribosome;Penicillin-binding protein 2 (PBP-2)	511	
SS00007	RNA Metabolism;RNA processing and modification;16S_rRNA_modification_within_P_site_of_ribosome;Penicillin-binding protein 3	1	
SS00008	RNA Metabolism;RNA processing and modification;16S_rRNA_modification_within_P_site_of_ribosome;rRNA small subunit methyltransferase H	776	
SS00009	RNA Metabolism;RNA processing and modification;16S_rRNA_modification_within_P_site_of_ribosome;rRNA small subunit methyltransferase I	647	
SS00010	RNA Metabolism;RNA processing and modification;16S_rRNA_modification_within_P_site_of_ribosome;Stage V sporulation protein D (Sporulation-specific penicillin-binding protein)	56	
SS00013	Secondary Metabolism;Bacterial cytostatics, differentiation factors and antibiotics;2-isocapryloyl-3R-hydroxymethyl-gamma-butyrolactone_and_other_bacterial_morphogens;Acyl coenzyme A dehydrogenase, BldA, contributes to the proper timing of aerial mycelium formation and antibiotic production	5	
SS00017	Secondary Metabolism;Bacterial cytostatics, differentiation factors and antibiotics;2-isocapryloyl-3R-hydroxymethyl-gamma-butyrolactone_and_other_bacterial_morphogens;A-factor biosynthesis protein AfsA	1	
SS00032	Secondary Metabolism;Bacterial cytostatics, differentiation factors and antibiotics;2-isocapryloyl-3R-hydroxymethyl-gamma-butyrolactone_and_other_bacterial_morphogens;Pleiotropic negative regulator for morphological and physiological development in Streptomyces, BldD	29	
SS00033	Secondary Metabolism;Bacterial cytostatics, differentiation factors and antibiotics;2-isocapryloyl-3R-hydroxymethyl-gamma-butyrolactone_and_other_bacterial_morphogens;Putative methyltransferase,bldM, influences various aspects of colony growth and development	1	
SS00036	Carbohydrates;Monosaccharides;2-Ketogluconate_Utilization;2-ketogluconate 6-phosphate reductase (EC 1.1.1.43)	32	
SS00037	Carbohydrates;Monosaccharides;2-Ketogluconate_Utilization;2-ketogluconate kinase (EC 2.7.1.13)	4	
SS00038	Carbohydrates;Monosaccharides;2-Ketogluconate_Utilization;2-ketogluconate transporter	27	
SS00039	Carbohydrates;Monosaccharides;2-Ketogluconate_Utilization;2-ketogluconate utilization repressor PtxS	4	
SS00041	Carbohydrates;Monosaccharides;2-Ketogluconate_Utilization;HTH-type transcriptional regulator PtxR	7	
SS00042	Carbohydrates;Organic acids;2-methylcitrate_to_2-methylaconitate_metabolism_cluster;2-methylaconitate racemase	44	
SS00043	Carbohydrates;Organic acids;2-methylcitrate_to_2-methylaconitate_metabolism_cluster;2-Methylcitrate dehydratase AcnD	56	
SS00044	DNA Metabolism;DNA repair;2-phosphoglycolate_salvage;2-deoxyglucose-6-phosphate hydrolase YniC	37	
SS00045	DNA Metabolism;DNA repair;2-phosphoglycolate_salvage;Phosphoglycolate phosphatase, archaeal type (EC 3.1.3.18)	2	
SS00046	DNA Metabolism;DNA repair;2-phosphoglycolate_salvage;Phosphoglycolate phosphatase (EC 3.1.3.18)	148	
SS00047	DNA Metabolism;DNA repair;2-phosphoglycolate_salvage;Putative phosphatase YfbT	50	
SS00048	DNA Metabolism;DNA repair;2-phosphoglycolate_salvage;Putative phosphatase YieH	45	
SS00049	DNA Metabolism;DNA repair;2-phosphoglycolate_salvage;Putative phosphatase YqaB	18	
SS00050	DNA Metabolism;DNA repair;2-phosphoglycolate_salvage;Similar to phosphoglycolate phosphatase, clustered with ribosomal large subunit pseudouridine synthase C	60	
SS00051	DNA Metabolism;DNA repair;2-phosphoglycolate_salvage;Similar to phosphoglycolate phosphatase, clustered with ubiquinone biosynthesis SAM-dependent O-methyltransferase	29	
SS00052	Metabolism of Aromatic Compounds;Metabolism of central aromatic intermediates;4-Hydroxyphenylacetic_acid_catabolic_pathway;2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase (EC 4.1.2.-)	316	
SS00053	Metabolism of Aromatic Compounds;Metabolism of central aromatic intermediates;4-Hydroxyphenylacetic_acid_catabolic_pathway;2-hydroxyhepta-2,4-diene-1,7-dioate isomerase (EC 5.3.3.-)	311	
SS00054	Metabolism of Aromatic Compounds;Metabolism of central aromatic intermediates;4-Hydroxyphenylacetic_acid_catabolic_pathway;2-oxo-hepta-3-ene-1,7-dioic acid hydratase (EC 4.2.-.-)	59	
SS00055	Metabolism of Aromatic Compounds;Metabolism of central aromatic intermediates;4-Hydroxyphenylacetic_acid_catabolic_pathway;3,4-dihydroxyphenylacetate 2,3-dioxygenase (EC 1.13.11.15)	30	
SS00056	Metabolism of Aromatic Compounds;Metabolism of central aromatic intermediates;4-Hydroxyphenylacetic_acid_catabolic_pathway;4-hydroxyphenylacetate 3-monooxygenase (EC 1.14.13.3)	532	
SS00058	Metabolism of Aromatic Compounds;Metabolism of central aromatic intermediates;4-Hydroxyphenylacetic_acid_catabolic_pathway;4-hydroxyphenylacetate 3-monooxygenase, reductase component (EC 1.6.8.-)	8	
SS00059	Metabolism of Aromatic Compounds;Metabolism of central aromatic intermediates;4-Hydroxyphenylacetic_acid_catabolic_pathway;4-hydroxyphenylacetate symporter, major facilitator superfamily (MFS)	18	
SS00060	Metabolism of Aromatic Compounds;Metabolism of central aromatic intermediates;4-Hydroxyphenylacetic_acid_catabolic_pathway;5-carboxymethyl-2-hydroxymuconate delta-isomerase (EC 5.3.3.10)	210	
SS00061	Metabolism of Aromatic Compounds;Metabolism of central aromatic intermediates;4-Hydroxyphenylacetic_acid_catabolic_pathway;5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase (EC 1.2.1.60)	354	
SS00062	Metabolism of Aromatic Compounds;Metabolism of central aromatic intermediates;4-Hydroxyphenylacetic_acid_catabolic_pathway;5-carboxymethyl-2-oxo-hex-3- ene-1,7-dioate decarboxylase (EC 4.1.1.68)	319	
SS00063	Metabolism of Aromatic Compounds;Metabolism of central aromatic intermediates;4-Hydroxyphenylacetic_acid_catabolic_pathway;Homoprotocatechuate degradative operon repressor	6	
SS00064	Metabolism of Aromatic Compounds;Metabolism of central aromatic intermediates;4-Hydroxyphenylacetic_acid_catabolic_pathway;Transcriptional activator of 4-hydroxyphenylacetate 3-monooxygenase operon, XylS/AraC family	3	
SS00065	Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;5-FCL-like_protein;5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)	1112	
SS00066	Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;5-FCL-like_protein;5-FCL-like protein	62	
SS00067	Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;5-FCL-like_protein;5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2)	128	
SS00068	Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;5-FCL-like_protein;Alcohol dehydrogenase (EC 1.1.1.1)	3048	
