1	232491	Archaea;-;-;-;-;-;-;-	1802	-19.186	10.640	70.992	10.640	106.642	87.100	5426	1
1	232491	Archaea;Crenarchaeota;-;-;-;-;-;-	16	-29.437	16.109	79.063	16.109	142.978	133.059	34	2
1	232491	Archaea;Crenarchaeota;Thermoprotei;-;-;-;-;-	145	-13.482	7.575	62.166	7.575	94.517	78.841	379	3
1	232491	Archaea;Crenarchaeota;Thermoprotei;Acidilobales;Acidilobaceae;Acidilobus;Acidilobus saccharovorans;Acidilobus saccharovorans 345-15	39	-8.282	3.850	53.718	3.850	82.040	75.015	38	8
1	232491	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;-;-;-;-	16	-12.062	6.476	62.438	6.476	83.890	62.526	32	4
1	232491	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;-;-;-	22	-13.636	7.101	65.046	7.101	87.089	63.742	54	5
1	232491	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Aeropyrum;Aeropyrum pernix;-	9	-11.0	4.497	63.334	4.497	85.733	59.037	9	7
1	232491	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Aeropyrum;Aeropyrum pernix;Aeropyrum pernix	2	-5.0	0	43.500	0	56.445	36.031	1	8
1	232491	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Aeropyrum;Aeropyrum pernix;Aeropyrum pernix K1	112	-14.732	11.089	77.581	11.089	108.016	93.056	95	8
1	232491	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Desulfurococcus;-;-	7	-11.0	3.928	56.572	3.928	83.331	66.544	14	6
1	232491	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Desulfurococcus;Desulfurococcus kamchatkensis;Desulfurococcus kamchatkensis 1221n	23	-20.391	19.190	101.566	19.190	135.878	125.814	25	8
1	232491	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Desulfurococcus;Desulfurococcus mucosus;Desulfurococcus mucosus DSM 2162	25	-10.320	6.012	61.760	6.012	92.737	87.751	21	8
1	232491	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Ignicoccus;Ignicoccus hospitalis;Ignicoccus hospitalis KIN4/I	39	-10.692	8.954	57.667	8.954	84.819	74.768	38	8
1	232491	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Ignisphaera;Ignisphaera aggregans;Ignisphaera aggregans DSM 17230	48	-10.312	7.131	52.334	7.131	80.438	70.395	35	8
1	232491	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Staphylothermus;-;-	23	-9.478	4.907	51.957	4.907	74.010	55.804	47	6
1	232491	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Staphylothermus;Staphylothermus hellenicus;Staphylothermus hellenicus DSM 12710	17	-10.411	7.317	61.353	7.317	84.955	75.053	15	8
1	232491	Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Staphylothermus;Staphylothermus marinus;Staphylothermus marinus (strain ATCC 43588 / DSM 3639 / F1)	1	-10.0	0	48.0	0	62.500	40.029	1	8
