# http://api.metagenomics.anl.gov/1/matrix/function?id=mgm4637835.3&group_level=function&source=Subsystems&hit_type=single&result_type=abundance&evalue=1&identity=60&length=15&taxid=0
Taxon	Taxonomy	mgm4637835.3	
Taxon	Taxonomy	DSNY_009.23.M.33.14.20140409.join	
SS00001	RNA Metabolism;RNA processing and modification;16S_rRNA_modification_within_P_site_of_ribosome;BH2577 unknown conserved protein in B. subtilis	58	
SS00002	RNA Metabolism;RNA processing and modification;16S_rRNA_modification_within_P_site_of_ribosome;Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)	2845	
SS00003	RNA Metabolism;RNA processing and modification;16S_rRNA_modification_within_P_site_of_ribosome;Cell division protein FtsL	6	
SS00004	RNA Metabolism;RNA processing and modification;16S_rRNA_modification_within_P_site_of_ribosome;Cell division protein MraZ	271	
SS00005	RNA Metabolism;RNA processing and modification;16S_rRNA_modification_within_P_site_of_ribosome;Penicillin-binding protein 2B	3	
SS00006	RNA Metabolism;RNA processing and modification;16S_rRNA_modification_within_P_site_of_ribosome;Penicillin-binding protein 2 (PBP-2)	975	
SS00008	RNA Metabolism;RNA processing and modification;16S_rRNA_modification_within_P_site_of_ribosome;rRNA small subunit methyltransferase H	1027	
SS00009	RNA Metabolism;RNA processing and modification;16S_rRNA_modification_within_P_site_of_ribosome;rRNA small subunit methyltransferase I	914	
SS00010	RNA Metabolism;RNA processing and modification;16S_rRNA_modification_within_P_site_of_ribosome;Stage V sporulation protein D (Sporulation-specific penicillin-binding protein)	36	
SS00013	Secondary Metabolism;Bacterial cytostatics, differentiation factors and antibiotics;2-isocapryloyl-3R-hydroxymethyl-gamma-butyrolactone_and_other_bacterial_morphogens;Acyl coenzyme A dehydrogenase, BldA, contributes to the proper timing of aerial mycelium formation and antibiotic production	3	
SS00032	Secondary Metabolism;Bacterial cytostatics, differentiation factors and antibiotics;2-isocapryloyl-3R-hydroxymethyl-gamma-butyrolactone_and_other_bacterial_morphogens;Pleiotropic negative regulator for morphological and physiological development in Streptomyces, BldD	56	
